Date,Cases,Countries
2020-12-28,11011,Czechia
2020-12-27,3799,Czechia
2020-12-26,3046,Czechia
2020-12-25,2680,Czechia
2020-12-24,4382,Czechia
2020-12-23,14178,Czechia
2020-12-22,10955,Czechia
2020-12-21,7977,Czechia
2020-12-20,3420,Czechia
2020-12-19,5358,Czechia
2020-12-18,8856,Czechia
2020-12-17,7618,Czechia
2020-12-16,8263,Czechia
2020-12-15,7914,Czechia
2020-12-14,5179,Czechia
2020-12-13,1998,Czechia
2020-12-12,3655,Czechia
2020-12-11,6210,Czechia
2020-12-10,5877,Czechia
2020-12-09,6417,Czechia
2020-12-08,5855,Czechia
2020-12-07,4251,Czechia
2020-12-06,1112,Czechia
2020-12-05,3313,Czechia
2020-12-04,4747,Czechia
2020-12-03,4624,Czechia
2020-12-02,4561,Czechia
2020-12-01,5181,Czechia
2020-11-30,3573,Czechia
2020-11-29,1074,Czechia
2020-11-28,2668,Czechia
2020-11-27,4463,Czechia
2020-11-26,4049,Czechia
2020-11-25,4929,Czechia
2020-11-24,5861,Czechia
2020-11-23,4379,Czechia
2020-11-22,1508,Czechia
2020-11-21,3191,Czechia
2020-11-20,5809,Czechia
2020-11-19,6470,Czechia
2020-11-18,5514,Czechia
2020-11-17,4246,Czechia
2020-11-16,5423,Czechia
2020-11-15,1891,Czechia
2020-11-14,4196,Czechia
2020-11-13,7358,Czechia
2020-11-12,7874,Czechia
2020-11-11,8919,Czechia
2020-11-10,9057,Czechia
2020-11-09,6048,Czechia
2020-11-08,3611,Czechia
2020-11-07,7721,Czechia
2020-11-06,11546,Czechia
2020-11-05,13237,Czechia
2020-11-04,15726,Czechia
2020-11-03,12090,Czechia
2020-11-02,9241,Czechia
2020-11-01,6551,Czechia
2020-10-31,11428,Czechia
2020-10-30,13605,Czechia
2020-10-29,13050,Czechia
2020-10-28,12977,Czechia
2020-10-27,15667,Czechia
2020-10-26,10275,Czechia
2020-10-25,7300,Czechia
2020-10-24,12473,Czechia
2020-10-23,15248,Czechia
2020-10-22,14158,Czechia
2020-10-21,14971,Czechia
2020-10-20,11985,Czechia
2020-10-19,8078,Czechia
2020-10-18,5059,Czechia
2020-10-17,8713,Czechia
2020-10-16,11104,Czechia
2020-10-15,9724,Czechia
2020-10-14,9544,Czechia
2020-10-13,8324,Czechia
2020-10-12,4307,Czechia
2020-10-11,3104,Czechia
2020-10-10,4637,Czechia
2020-10-09,8618,Czechia
2020-10-08,5394,Czechia
2020-10-07,5336,Czechia
2020-10-06,4458,Czechia
2020-10-05,3117,Czechia
2020-10-04,1841,Czechia
2020-10-03,2554,Czechia
2020-10-02,3795,Czechia
2020-10-01,3503,Czechia
2020-09-30,2925,Czechia
2020-09-29,1962,Czechia
2020-09-28,1284,Czechia
2020-09-27,1305,Czechia
2020-09-26,1981,Czechia
2020-09-25,2945,Czechia
2020-09-24,2906,Czechia
2020-09-23,2305,Czechia
2020-09-22,2387,Czechia
2020-09-21,1477,Czechia
2020-09-20,984,Czechia
2020-09-19,2045,Czechia
2020-09-18,2108,Czechia
2020-09-17,3125,Czechia
2020-09-16,2133,Czechia
2020-09-15,1676,Czechia
2020-09-14,1028,Czechia
2020-09-13,791,Czechia
2020-09-12,1537,Czechia
2020-09-11,1442,Czechia
2020-09-10,1383,Czechia
2020-09-09,1158,Czechia
2020-09-08,1161,Czechia
2020-09-07,561,Czechia
2020-09-06,410,Czechia
2020-09-05,504,Czechia
2020-09-04,797,Czechia
2020-09-03,675,Czechia
2020-09-02,645,Czechia
2020-09-01,497,Czechia
2020-08-31,256,Czechia
2020-08-30,275,Czechia
2020-08-29,320,Czechia
2020-08-28,485,Czechia
2020-08-27,350,Czechia
2020-08-26,396,Czechia
2020-08-25,364,Czechia
2020-08-24,259,Czechia
2020-08-23,136,Czechia
2020-08-22,234,Czechia
2020-08-21,506,Czechia
2020-08-20,246,Czechia
2020-08-19,313,Czechia
2020-08-18,281,Czechia
2020-08-17,191,Czechia
2020-08-16,121,Czechia
2020-08-15,197,Czechia
2020-08-14,291,Czechia
2020-08-13,330,Czechia
2020-08-12,289,Czechia
2020-08-11,289,Czechia
2020-08-10,141,Czechia
2020-08-09,122,Czechia
2020-08-08,173,Czechia
2020-08-07,322,Czechia
2020-08-06,215,Czechia
2020-08-05,241,Czechia
2020-08-04,287,Czechia
2020-08-03,208,Czechia
2020-08-02,101,Czechia
2020-08-01,125,Czechia
2020-07-31,231,Czechia
2020-07-30,254,Czechia
2020-07-29,274,Czechia
2020-07-28,276,Czechia
2020-07-27,194,Czechia
2020-07-26,114,Czechia
2020-07-25,132,Czechia
2020-07-24,278,Czechia
2020-07-23,231,Czechia
2020-07-22,245,Czechia
2020-07-21,208,Czechia
2020-07-20,168,Czechia
2020-07-19,91,Czechia
2020-07-18,112,Czechia
2020-07-17,128,Czechia
2020-07-16,137,Czechia
2020-07-15,135,Czechia
2020-07-14,105,Czechia
2020-07-13,64,Czechia
2020-07-12,59,Czechia
2020-07-11,53,Czechia
2020-07-10,141,Czechia
2020-07-09,105,Czechia
2020-07-08,129,Czechia
2020-07-07,118,Czechia
2020-07-06,51,Czechia
2020-07-05,75,Czechia
2020-07-04,121,Czechia
2020-07-03,140,Czechia
2020-07-02,133,Czechia
2020-07-01,91,Czechia
2020-06-30,149,Czechia
2020-06-29,201,Czechia
2020-06-28,305,Czechia
2020-06-27,260,Czechia
2020-06-26,168,Czechia
2020-06-25,93,Czechia
2020-06-24,127,Czechia
2020-06-23,89,Czechia
2020-06-22,64,Czechia
2020-06-21,50,Czechia
2020-06-20,43,Czechia
2020-06-19,126,Czechia
2020-06-18,118,Czechia
2020-06-17,51,Czechia
2020-06-16,47,Czechia
2020-06-15,40,Czechia
2020-06-14,33,Czechia
2020-06-13,53,Czechia
2020-06-12,52,Czechia
2020-06-11,64,Czechia
2020-06-10,74,Czechia
2020-06-09,55,Czechia
2020-06-08,69,Czechia
2020-06-07,61,Czechia
2020-06-06,38,Czechia
2020-06-05,35,Czechia
2020-06-04,64,Czechia
2020-06-03,74,Czechia
2020-06-02,64,Czechia
2020-06-01,34,Czechia
2020-05-31,38,Czechia
2020-05-30,34,Czechia
2020-05-29,57,Czechia
2020-05-28,54,Czechia
2020-05-27,37,Czechia
2020-05-26,51,Czechia
2020-05-25,47,Czechia
2020-05-24,65,Czechia
2020-05-23,77,Czechia
2020-05-22,61,Czechia
2020-05-21,35,Czechia
2020-05-20,74,Czechia
2020-05-19,63,Czechia
2020-05-18,114,Czechia
2020-05-17,20,Czechia
2020-05-16,51,Czechia
2020-05-15,55,Czechia
2020-05-14,82,Czechia
2020-05-13,51,Czechia
2020-05-12,45,Czechia
2020-05-11,58,Czechia
2020-05-10,28,Czechia
2020-05-09,18,Czechia
2020-05-08,46,Czechia
2020-05-07,59,Czechia
2020-05-06,79,Czechia
2020-05-05,77,Czechia
2020-05-04,39,Czechia
2020-05-03,26,Czechia
2020-05-02,18,Czechia
2020-05-01,56,Czechia
2020-04-30,107,Czechia
2020-04-29,75,Czechia
2020-04-28,60,Czechia
2020-04-27,41,Czechia
2020-04-26,52,Czechia
2020-04-25,79,Czechia
2020-04-24,86,Czechia
2020-04-23,55,Czechia
2020-04-22,99,Czechia
2020-04-21,133,Czechia
2020-04-20,154,Czechia
2020-04-19,92,Czechia
2020-04-18,105,Czechia
2020-04-17,116,Czechia
2020-04-16,132,Czechia
2020-04-15,160,Czechia
2020-04-14,82,Czechia
2020-04-13,68,Czechia
2020-04-12,89,Czechia
2020-04-11,170,Czechia
2020-04-10,163,Czechia
2020-04-09,257,Czechia
2020-04-08,294,Czechia
2020-04-07,196,Czechia
2020-04-06,236,Czechia
2020-04-05,117,Czechia
2020-04-04,283,Czechia
2020-04-03,333,Czechia
2020-04-02,268,Czechia
2020-04-01,283,Czechia
2020-03-31,306,Czechia
2020-03-30,184,Czechia
2020-03-29,159,Czechia
2020-03-28,263,Czechia
2020-03-27,377,Czechia
2020-03-26,259,Czechia
2020-03-25,292,Czechia
2020-03-24,185,Czechia
2020-03-23,126,Czechia
2020-03-22,115,Czechia
2020-03-21,159,Czechia
2020-03-20,124,Czechia
2020-03-19,206,Czechia
2020-03-18,110,Czechia
2020-03-17,67,Czechia
2020-03-16,85,Czechia
2020-03-15,109,Czechia
2020-03-14,48,Czechia
2020-03-13,25,Czechia
2020-03-12,22,Czechia
2020-03-11,31,Czechia
2020-03-10,25,Czechia
2020-03-09,6,Czechia
2020-03-08,6,Czechia
2020-03-07,7,Czechia
2020-03-06,11,Czechia
2020-03-05,3,Czechia
2020-03-04,1,Czechia
2020-03-03,2,Czechia
2020-03-02,0,Czechia
2020-03-01,3,Czechia
2020-02-29,0,Czechia
2020-02-28,0,Czechia
2020-02-27,0,Czechia
2020-02-26,0,Czechia
2020-02-25,0,Czechia
2020-02-24,0,Czechia
2020-02-23,0,Czechia
2020-02-22,0,Czechia
2020-02-21,0,Czechia
2020-02-20,0,Czechia
2020-02-19,0,Czechia
2020-02-18,0,Czechia
2020-02-17,0,Czechia
2020-02-16,0,Czechia
2020-02-15,0,Czechia
2020-02-14,0,Czechia
2020-02-13,0,Czechia
2020-02-12,0,Czechia
2020-02-11,0,Czechia
2020-02-10,0,Czechia
2020-02-09,0,Czechia
2020-02-08,0,Czechia
2020-02-07,0,Czechia
2020-02-06,0,Czechia
2020-02-05,0,Czechia
2020-02-04,0,Czechia
2020-02-03,0,Czechia
2020-02-02,0,Czechia
2020-02-01,0,Czechia
2020-01-31,0,Czechia
2020-01-30,0,Czechia
2020-01-29,0,Czechia
2020-01-28,0,Czechia
2020-01-27,0,Czechia
2022-02-23,29040,Denmark
2022-02-22,30480,Denmark
2022-02-21,28883,Denmark
2022-02-20,25690,Denmark
2022-02-19,33304,Denmark
2022-02-18,35658,Denmark
2022-02-17,40600,Denmark
2022-02-16,42948,Denmark
2022-02-15,42978,Denmark
2022-02-14,29474,Denmark
2022-02-13,38323,Denmark
2022-02-12,44350,Denmark
2022-02-11,48170,Denmark
2022-02-10,53747,Denmark
2022-02-09,55120,Denmark
2022-02-08,49798,Denmark
2022-02-07,34849,Denmark
2022-02-06,36512,Denmark
2022-02-05,39190,Denmark
2022-02-04,40179,Denmark
2022-02-03,44225,Denmark
2022-02-02,55001,Denmark
2022-02-01,45366,Denmark
2022-01-31,29084,Denmark
2022-01-30,36196,Denmark
2022-01-29,41083,Denmark
2022-01-28,53655,Denmark
2022-01-27,51033,Denmark
2022-01-26,46747,Denmark
2022-01-25,46590,Denmark
2022-01-24,40348,Denmark
2022-01-23,42018,Denmark
2022-01-22,36120,Denmark
2022-01-21,46831,Denmark
2022-01-20,40626,Denmark
2022-01-19,38759,Denmark
2022-01-18,33493,Denmark
2022-01-17,28780,Denmark
2022-01-16,26169,Denmark
2022-01-15,25034,Denmark
2022-01-14,23614,Denmark
2022-01-13,25751,Denmark
2022-01-12,24343,Denmark
2022-01-11,22396,Denmark
2022-01-10,14414,Denmark
2022-01-09,12588,Denmark
2022-01-08,18261,Denmark
2022-01-07,25995,Denmark
2022-01-06,28283,Denmark
2022-01-05,25073,Denmark
2022-01-04,8801,Denmark
2022-01-03,18695,Denmark
2022-01-02,21403,Denmark
2022-01-01,23228,Denmark
2021-12-31,13000,Denmark
2021-12-30,16164,Denmark
2021-12-29,11229,Denmark
2021-12-28,12487,Denmark
2021-12-27,13386,Denmark
2021-12-26,13057,Denmark
2021-12-25,10082,Denmark
2021-12-24,8212,Denmark
2021-12-23,8594,Denmark
2021-12-22,11194,Denmark
2021-12-21,9999,Denmark
2021-12-20,8773,Denmark
2021-12-19,8314,Denmark
2021-12-18,7799,Denmark
2021-12-17,5989,Denmark
2021-12-16,5606,Denmark
2021-12-15,6599,Denmark
2021-12-14,6985,Denmark
2021-12-13,6629,Denmark
2021-12-12,6324,Denmark
2021-12-11,7146,Denmark
2021-12-10,3026,Denmark
2021-12-09,4325,Denmark
2021-12-08,4559,Denmark
2021-12-07,4680,Denmark
2021-12-06,5120,Denmark
2021-12-05,4148,Denmark
2021-12-04,4326,Denmark
2021-12-03,4290,Denmark
2021-12-02,3744,Denmark
2021-12-01,4076,Denmark
2021-11-30,4390,Denmark
2021-11-29,4426,Denmark
2021-11-28,4199,Denmark
2021-11-27,3711,Denmark
2021-11-26,3415,Denmark
2021-11-25,3795,Denmark
2021-11-24,4070,Denmark
2021-11-23,4013,Denmark
2021-11-22,3907,Denmark
2021-11-21,3899,Denmark
2021-11-20,3670,Denmark
2021-11-19,3223,Denmark
2021-11-18,2948,Denmark
2021-11-17,4585,Denmark
2021-11-16,2132,Denmark
2021-11-15,3017,Denmark
2021-11-14,2562,Denmark
2021-11-13,2294,Denmark
2021-11-12,2416,Denmark
2021-11-11,2097,Denmark
2021-11-10,2251,Denmark
2021-11-09,2598,Denmark
2021-11-08,1978,Denmark
2021-11-07,1981,Denmark
2021-11-06,1457,Denmark
2021-11-05,1532,Denmark
2021-11-04,1671,Denmark
2021-11-03,1784,Denmark
2021-11-02,1847,Denmark
2021-11-01,1871,Denmark
2021-10-31,1253,Denmark
2021-10-30,1411,Denmark
2021-10-29,1349,Denmark
2021-10-28,1262,Denmark
2021-10-27,1270,Denmark
2021-10-26,1247,Denmark
2021-10-25,1127,Denmark
2021-10-24,756,Denmark
2021-10-23,752,Denmark
2021-10-22,591,Denmark
2021-10-21,753,Denmark
2021-10-20,700,Denmark
2021-10-19,767,Denmark
2021-10-18,789,Denmark
2021-10-17,587,Denmark
2021-10-16,564,Denmark
2021-10-15,544,Denmark
2021-10-14,618,Denmark
2021-10-13,670,Denmark
2021-10-12,607,Denmark
2021-10-11,573,Denmark
2021-10-10,477,Denmark
2021-10-09,380,Denmark
2021-10-08,368,Denmark
2021-10-07,426,Denmark
2021-10-06,441,Denmark
2021-10-05,427,Denmark
2021-10-04,542,Denmark
2021-10-03,457,Denmark
2021-10-02,333,Denmark
2021-10-01,353,Denmark
2021-09-30,358,Denmark
2021-09-29,382,Denmark
2021-09-28,341,Denmark
2021-09-27,346,Denmark
2021-09-26,344,Denmark
2021-09-25,268,Denmark
2021-09-24,252,Denmark
2021-09-23,325,Denmark
2021-09-22,324,Denmark
2021-09-21,313,Denmark
2021-09-20,370,Denmark
2021-09-19,425,Denmark
2021-09-18,263,Denmark
2021-09-17,434,Denmark
2021-09-16,386,Denmark
2021-09-15,557,Denmark
2021-09-14,591,Denmark
2021-09-13,514,Denmark
2021-09-12,451,Denmark
2021-09-11,461,Denmark
2021-09-10,632,Denmark
2021-09-09,438,Denmark
2021-09-08,697,Denmark
2021-09-07,694,Denmark
2021-09-06,825,Denmark
2021-09-05,843,Denmark
2021-09-04,762,Denmark
2021-09-03,737,Denmark
2021-09-02,877,Denmark
2021-09-01,925,Denmark
2021-08-31,982,Denmark
2021-08-30,987,Denmark
2021-08-29,1340,Denmark
2021-08-28,774,Denmark
2021-08-27,720,Denmark
2021-08-26,1024,Denmark
2021-08-25,923,Denmark
2021-08-24,984,Denmark
2021-08-23,1193,Denmark
2021-08-22,886,Denmark
2021-08-21,959,Denmark
2021-08-20,850,Denmark
2021-08-19,917,Denmark
2021-08-18,1038,Denmark
2021-08-17,1085,Denmark
2021-08-16,1162,Denmark
2021-08-15,1004,Denmark
2021-08-14,935,Denmark
2021-08-13,821,Denmark
2021-08-12,946,Denmark
2021-08-11,865,Denmark
2021-08-10,932,Denmark
2021-08-09,927,Denmark
2021-08-08,810,Denmark
2021-08-07,785,Denmark
2021-08-06,893,Denmark
2021-08-05,739,Denmark
2021-08-04,1085,Denmark
2021-08-03,848,Denmark
2021-08-02,1284,Denmark
2021-08-01,559,Denmark
2021-07-31,772,Denmark
2021-07-30,644,Denmark
2021-07-29,749,Denmark
2021-07-28,707,Denmark
2021-07-27,805,Denmark
2021-07-26,851,Denmark
2021-07-25,820,Denmark
2021-07-24,844,Denmark
2021-07-23,641,Denmark
2021-07-22,1030,Denmark
2021-07-21,960,Denmark
2021-07-20,1141,Denmark
2021-07-19,1202,Denmark
2021-07-18,1055,Denmark
2021-07-17,848,Denmark
2021-07-16,609,Denmark
2021-07-15,520,Denmark
2021-07-14,551,Denmark
2021-07-13,658,Denmark
2021-07-12,689,Denmark
2021-07-11,542,Denmark
2021-07-10,337,Denmark
2021-07-09,392,Denmark
2021-07-08,447,Denmark
2021-07-07,326,Denmark
2021-07-06,475,Denmark
2021-07-05,340,Denmark
2021-07-04,243,Denmark
2021-07-03,151,Denmark
2021-07-02,174,Denmark
2021-07-01,195,Denmark
2021-06-30,222,Denmark
2021-06-29,173,Denmark
2021-06-28,223,Denmark
2021-06-27,155,Denmark
2021-06-26,149,Denmark
2021-06-25,189,Denmark
2021-06-24,243,Denmark
2021-06-23,203,Denmark
2021-06-22,331,Denmark
2021-06-21,353,Denmark
2021-06-20,222,Denmark
2021-06-19,237,Denmark
2021-06-18,315,Denmark
2021-06-17,437,Denmark
2021-06-16,418,Denmark
2021-06-15,475,Denmark
2021-06-14,904,Denmark
2021-06-13,377,Denmark
2021-06-12,459,Denmark
2021-06-11,853,Denmark
2021-06-10,592,Denmark
2021-06-09,927,Denmark
2021-06-08,1028,Denmark
2021-06-07,954,Denmark
2021-06-06,908,Denmark
2021-06-05,844,Denmark
2021-06-04,949,Denmark
2021-06-03,1038,Denmark
2021-06-02,997,Denmark
2021-06-01,1119,Denmark
2021-05-31,1073,Denmark
2021-05-30,794,Denmark
2021-05-29,919,Denmark
2021-05-28,835,Denmark
2021-05-27,751,Denmark
2021-05-26,1351,Denmark
2021-05-25,1214,Denmark
2021-05-24,1088,Denmark
2021-05-23,916,Denmark
2021-05-22,836,Denmark
2021-05-21,964,Denmark
2021-05-20,1074,Denmark
2021-05-19,951,Denmark
2021-05-18,1355,Denmark
2021-05-17,1246,Denmark
2021-05-16,925,Denmark
2021-05-15,932,Denmark
2021-05-14,874,Denmark
2021-05-13,677,Denmark
2021-05-12,1023,Denmark
2021-05-11,1012,Denmark
2021-05-10,988,Denmark
2021-05-09,809,Denmark
2021-05-08,761,Denmark
2021-05-07,867,Denmark
2021-05-06,617,Denmark
2021-05-05,874,Denmark
2021-05-04,769,Denmark
2021-05-03,835,Denmark
2021-05-02,624,Denmark
2021-05-01,704,Denmark
2021-04-30,612,Denmark
2021-04-29,547,Denmark
2021-04-28,702,Denmark
2021-04-27,893,Denmark
2021-04-26,803,Denmark
2021-04-25,691,Denmark
2021-04-24,741,Denmark
2021-04-23,902,Denmark
2021-04-22,724,Denmark
2021-04-21,677,Denmark
2021-04-20,798,Denmark
2021-04-19,663,Denmark
2021-04-18,563,Denmark
2021-04-17,514,Denmark
2021-04-16,691,Denmark
2021-04-15,755,Denmark
2021-04-14,698,Denmark
2021-04-13,717,Denmark
2021-04-12,614,Denmark
2021-04-11,520,Denmark
2021-04-10,479,Denmark
2021-04-09,600,Denmark
2021-04-08,745,Denmark
2021-04-07,708,Denmark
2021-04-06,662,Denmark
2021-04-05,701,Denmark
2021-04-04,1210,Denmark
2021-04-03,679,Denmark
2021-04-02,964,Denmark
2021-04-01,416,Denmark
2021-03-31,789,Denmark
2021-03-30,814,Denmark
2021-03-29,-2001,Denmark
2021-03-28,754,Denmark
2021-03-27,772,Denmark
2021-03-26,657,Denmark
2021-03-25,590,Denmark
2021-03-24,843,Denmark
2021-03-23,786,Denmark
2021-03-22,787,Denmark
2021-03-21,771,Denmark
2021-03-20,612,Denmark
2021-03-19,541,Denmark
2021-03-18,613,Denmark
2021-03-17,645,Denmark
2021-03-16,862,Denmark
2021-03-15,2007,Denmark
2021-03-14,527,Denmark
2021-03-13,425,Denmark
2021-03-12,513,Denmark
2021-03-11,394,Denmark
2021-03-10,614,Denmark
2021-03-09,520,Denmark
2021-03-08,574,Denmark
2021-03-07,532,Denmark
2021-03-06,497,Denmark
2021-03-05,463,Denmark
2021-03-04,520,Denmark
2021-03-03,530,Denmark
2021-03-02,603,Denmark
2021-03-01,523,Denmark
2021-02-28,529,Denmark
2021-02-27,450,Denmark
2021-02-26,496,Denmark
2021-02-25,464,Denmark
2021-02-24,552,Denmark
2021-02-23,468,Denmark
2021-02-22,414,Denmark
2021-02-21,384,Denmark
2021-02-20,437,Denmark
2021-02-19,295,Denmark
2021-02-18,274,Denmark
2021-02-17,428,Denmark
2021-02-16,478,Denmark
2021-02-15,470,Denmark
2021-02-14,366,Denmark
2021-02-13,430,Denmark
2021-02-12,435,Denmark
2021-02-11,413,Denmark
2021-02-10,438,Denmark
2021-02-09,553,Denmark
2021-02-08,425,Denmark
2021-02-07,397,Denmark
2021-02-06,488,Denmark
2021-02-05,377,Denmark
2021-02-04,431,Denmark
2021-02-03,456,Denmark
2021-02-02,668,Denmark
2021-02-01,592,Denmark
2021-01-31,652,Denmark
2021-01-30,625,Denmark
2021-01-29,754,Denmark
2021-01-28,879,Denmark
2021-01-27,773,Denmark
2021-01-26,760,Denmark
2021-01-25,886,Denmark
2021-01-24,724,Denmark
2021-01-23,807,Denmark
2021-01-22,889,Denmark
2021-01-21,879,Denmark
2021-01-20,659,Denmark
2021-01-19,1502,Denmark
2021-01-18,1358,Denmark
2021-01-17,1076,Denmark
2021-01-16,1239,Denmark
2021-01-15,1246,Denmark
2021-01-14,1743,Denmark
2021-01-13,1660,Denmark
2021-01-12,1842,Denmark
2021-01-11,2216,Denmark
2021-01-10,1992,Denmark
2021-01-09,2076,Denmark
2021-01-08,1170,Denmark
2021-01-07,1611,Denmark
2021-01-06,2451,Denmark
2021-01-05,2249,Denmark
2021-01-04,2783,Denmark
2021-01-03,2621,Denmark
2021-01-02,2479,Denmark
2021-01-01,2180,Denmark
2020-12-31,1834,Denmark
2020-12-30,2992,Denmark
2020-12-29,2869,Denmark
2020-12-28,3297,Denmark
2020-12-27,2543,Denmark
2020-12-26,3198,Denmark
2020-12-25,2828,Denmark
2020-12-24,3285,Denmark
2020-12-23,4508,Denmark
2020-12-22,4034,Denmark
2020-12-21,3692,Denmark
2020-12-20,2992,Denmark
2020-12-19,3337,Denmark
2020-12-18,2642,Denmark
2020-12-17,3552,Denmark
2020-12-16,3075,Denmark
2020-12-15,3132,Denmark
2020-12-14,2558,Denmark
2020-12-13,2150,Denmark
2020-12-12,2046,Denmark
2020-12-11,1745,Denmark
2020-12-10,2115,Denmark
2020-12-09,1603,Denmark
2020-12-08,1605,Denmark
2020-12-07,1586,Denmark
2020-12-06,1468,Denmark
2020-12-05,1129,Denmark
2020-12-04,998,Denmark
2020-12-03,1636,Denmark
2020-12-02,1323,Denmark
2020-12-01,1191,Denmark
2020-11-30,1183,Denmark
2020-11-29,1367,Denmark
2020-11-28,1169,Denmark
2020-11-27,850,Denmark
2020-11-26,1273,Denmark
2020-11-25,1257,Denmark
2020-11-24,1297,Denmark
2020-11-23,1257,Denmark
2020-11-22,1220,Denmark
2020-11-21,1195,Denmark
2020-11-20,1058,Denmark
2020-11-19,1078,Denmark
2020-11-18,1037,Denmark
2020-11-17,1011,Denmark
2020-11-16,994,Denmark
2020-11-15,1066,Denmark
2020-11-14,771,Denmark
2020-11-13,891,Denmark
2020-11-12,1050,Denmark
2020-11-11,1427,Denmark
2020-11-10,1223,Denmark
2020-11-09,936,Denmark
2020-11-08,1353,Denmark
2020-11-07,942,Denmark
2020-11-06,948,Denmark
2020-11-05,1126,Denmark
2020-11-04,1191,Denmark
2020-11-03,860,Denmark
2020-11-02,1017,Denmark
2020-11-01,745,Denmark
2020-10-31,1056,Denmark
2020-10-30,945,Denmark
2020-10-29,789,Denmark
2020-10-28,859,Denmark
2020-10-27,760,Denmark
2020-10-26,630,Denmark
2020-10-25,529,Denmark
2020-10-24,452,Denmark
2020-10-23,451,Denmark
2020-10-22,500,Denmark
2020-10-21,418,Denmark
2020-10-20,430,Denmark
2020-10-19,492,Denmark
2020-10-18,290,Denmark
2020-10-17,389,Denmark
2020-10-16,340,Denmark
2020-10-15,444,Denmark
2020-10-14,482,Denmark
2020-10-13,446,Denmark
2020-10-12,331,Denmark
2020-10-11,322,Denmark
2020-10-10,377,Denmark
2020-10-09,378,Denmark
2020-10-08,370,Denmark
2020-10-07,536,Denmark
2020-10-06,398,Denmark
2020-10-05,534,Denmark
2020-10-04,392,Denmark
2020-10-03,435,Denmark
2020-10-02,424,Denmark
2020-10-01,619,Denmark
2020-09-30,678,Denmark
2020-09-29,559,Denmark
2020-09-28,558,Denmark
2020-09-27,476,Denmark
2020-09-26,418,Denmark
2020-09-25,469,Denmark
2020-09-24,589,Denmark
2020-09-23,454,Denmark
2020-09-22,453,Denmark
2020-09-21,369,Denmark
2020-09-20,334,Denmark
2020-09-19,347,Denmark
2020-09-18,333,Denmark
2020-09-17,341,Denmark
2020-09-16,292,Denmark
2020-09-15,317,Denmark
2020-09-14,251,Denmark
2020-09-13,243,Denmark
2020-09-12,230,Denmark
2020-09-11,147,Denmark
2020-09-10,189,Denmark
2020-09-09,173,Denmark
2020-09-08,179,Denmark
2020-09-07,111,Denmark
2020-09-06,99,Denmark
2020-09-05,94,Denmark
2020-09-04,112,Denmark
2020-09-03,79,Denmark
2020-09-02,73,Denmark
2020-09-01,90,Denmark
2020-08-31,57,Denmark
2020-08-30,83,Denmark
2020-08-29,80,Denmark
2020-08-28,78,Denmark
2020-08-27,112,Denmark
2020-08-26,71,Denmark
2020-08-25,116,Denmark
2020-08-24,85,Denmark
2020-08-23,115,Denmark
2020-08-22,123,Denmark
2020-08-21,134,Denmark
2020-08-20,104,Denmark
2020-08-19,165,Denmark
2020-08-18,144,Denmark
2020-08-17,111,Denmark
2020-08-16,144,Denmark
2020-08-15,373,Denmark
2020-08-14,0,Denmark
2020-08-13,0,Denmark
2020-08-12,136,Denmark
2020-08-11,121,Denmark
2020-08-10,112,Denmark
2020-08-09,77,Denmark
2020-08-08,207,Denmark
2020-08-07,0,Denmark
2020-08-06,0,Denmark
2020-08-05,64,Denmark
2020-08-04,91,Denmark
2020-08-03,57,Denmark
2020-08-02,30,Denmark
2020-08-01,109,Denmark
2020-07-31,0,Denmark
2020-07-30,0,Denmark
2020-07-29,46,Denmark
2020-07-28,42,Denmark
2020-07-27,48,Denmark
2020-07-26,40,Denmark
2020-07-25,89,Denmark
2020-07-24,0,Denmark
2020-07-23,0,Denmark
2020-07-22,49,Denmark
2020-07-21,32,Denmark
2020-07-20,31,Denmark
2020-07-19,24,Denmark
2020-07-18,91,Denmark
2020-07-17,0,Denmark
2020-07-16,0,Denmark
2020-07-15,30,Denmark
2020-07-14,16,Denmark
2020-07-13,12,Denmark
2020-07-12,10,Denmark
2020-07-11,46,Denmark
2020-07-10,0,Denmark
2020-07-09,0,Denmark
2020-07-08,17,Denmark
2020-07-07,21,Denmark
2020-07-06,26,Denmark
2020-07-05,17,Denmark
2020-07-04,76,Denmark
2020-07-03,0,Denmark
2020-07-02,0,Denmark
2020-07-01,39,Denmark
2020-06-30,21,Denmark
2020-06-29,54,Denmark
2020-06-28,34,Denmark
2020-06-27,136,Denmark
2020-06-26,0,Denmark
2020-06-25,0,Denmark
2020-06-24,47,Denmark
2020-06-23,50,Denmark
2020-06-22,44,Denmark
2020-06-21,33,Denmark
2020-06-20,24,Denmark
2020-06-19,54,Denmark
2020-06-18,40,Denmark
2020-06-17,64,Denmark
2020-06-16,19,Denmark
2020-06-15,15,Denmark
2020-06-14,39,Denmark
2020-06-13,14,Denmark
2020-06-12,24,Denmark
2020-06-11,49,Denmark
2020-06-10,64,Denmark
2020-06-09,40,Denmark
2020-06-08,37,Denmark
2020-06-07,35,Denmark
2020-06-06,30,Denmark
2020-06-05,36,Denmark
2020-06-04,40,Denmark
2020-06-03,81,Denmark
2020-06-02,32,Denmark
2020-06-01,52,Denmark
2020-05-31,41,Denmark
2020-05-30,27,Denmark
2020-05-29,71,Denmark
2020-05-28,59,Denmark
2020-05-27,48,Denmark
